Treated,Synthetic,Sample Mean
k98,6.58,6.775,8.218
k_p98,-5.312,-5.575,-4.704
GVA_Agr,0.236,0.164,0.123
GVA_Ind,0.144,0.257,0.268
GVA_Trade,0.201,0.171,0.22
GVA_Constr,0.034,0.043,0.068
GVA_FBS,0.192,0.196,0.154
h98_Trade,0.007,-0.047,1.049
dwellings2000,11.055,11.473,11.831
urban,0.318,0.381,0.431
modern,0.048,0.066,0.088
av_age_ln,3.627,3.58,3.568
special.lnGDPpc_change.1998,0.216,0.209,0.021
special.lnGDPpc_change.2003,-0.037,0.003,0.058
special.lnGDPpc_change.2006,0.083,0.075,0.064
