161
1997 -0,0166598435854143
1998 -0,0205764457929829
1999 -0,00568268775624687
2000 0,00773546286615144
2001 -0,00967367963951741
2002 -0,0131500600524274
2003 0,00464730053017404
2004 0,0026707013794583
2005 -0,0244841838198097
2006 -0,00658984725427897
2007 -0,00072182873920576
2008 -0,0186518141209084
2009 -0,00396394605824104
2010 0,0256471850291223
2011 0,0199149249376081
2012 0,000125289300901141
2013 -0,0272196936442279
2014 0,0269446861599049
2015 -0,00340481409579831
2016 -0,000132052620147739
2017 -0,00482159530989699
2018 -0,00156656374085627
