Treated,Synthetic,Sample Mean
k98,8.391,8.074,8.208
k_p98,-5.021,-4.724,-4.705
GVA_Agr,0.1,0.113,0.124
GVA_Ind,0.185,0.194,0.268
GVA_Trade,0.292,0.286,0.22
GVA_Constr,0.058,0.063,0.068
GVA_FBS,0.151,0.153,0.154
h98_Trade,1.298,1.329,1.043
dwellings2000,12.1,11.481,11.825
urban,0.298,0.303,0.432
modern,0.142,0.142,0.087
av_age_ln,3.402,3.411,3.569
special.lnGDPpc_change.1998,0.011,0.018,0.022
special.lnGDPpc_change.2003,0.036,0.04,0.058
special.lnGDPpc_change.2006,0.063,0.062,0.064
