Treated,Synthetic,Sample Mean
k98,8.212,8.208,8.209
k_p98,-4.886,-4.823,-4.706
GVA_Agr,0.037,0.051,0.124
GVA_Ind,0.311,0.308,0.267
GVA_Trade,0.239,0.249,0.22
GVA_Constr,0.077,0.078,0.068
GVA_FBS,0.138,0.142,0.154
h98_Trade,1.414,1.412,1.042
dwellings2000,11.675,11.687,11.828
urban,0.29,0.339,0.432
modern,0.115,0.117,0.088
av_age_ln,3.465,3.439,3.568
special.lnGDPpc_change.1998,0.03,0.031,0.022
special.lnGDPpc_change.2003,0.053,0.053,0.058
special.lnGDPpc_change.2006,0.075,0.074,0.064
