181
1997 0,0198367849987322
1998 -0,00024799400140935
1999 -0,0174256102943428
2000 0,00908901446087093
2001 -0,00153896884236228
2002 0,0116080246101195
2003 -0,0121918411719997
2004 0,0135158671177392
2005 0,0274911278732695
2006 -0,000864895685546957
2007 0,0889419659097955
2008 -0,0303713856985568
2009 -0,0325723900771398
2010 -0,0034524519818358
2011 0,00313194325819147
2012 -0,0115204933046717
2013 -0,00172179088336587
2014 -0,031210260788085
2015 -0,000833373735037335
2016 0,00225239191105342
2017 -0,0307823677798714
2018 -0,0523285835739749
