Treated,Synthetic,Sample Mean
k98,8.662,8.773,8.207
k_p98,-4.915,-4.451,-4.706
GVA_Agr,0.027,0.03,0.124
GVA_Ind,0.217,0.221,0.268
GVA_Trade,0.314,0.278,0.22
GVA_Constr,0.146,0.126,0.067
GVA_FBS,0.104,0.163,0.154
h98_Trade,1.428,1.441,1.042
dwellings2000,12.325,12.076,11.824
urban,0.508,0.641,0.43
modern,0.108,0.138,0.088
av_age_ln,3.41,3.472,3.569
special.lnGDPpc_change.1998,0.086,0.044,0.022
special.lnGDPpc_change.2003,0.048,0.034,0.058
special.lnGDPpc_change.2006,0.083,0.083,0.064
