211
1997 0,0165899550815088
1998 -6,73173237986102e-09
1999 -0,00994841733436381
2000 -0,00413838123902616
2001 0,0445811999592727
2002 -0,0267856004952489
2003 -6,06604488515017e-08
2004 -0,00438314737085822
2005 -0,00768044441484485
2006 -1,2355021443422e-07
2007 0,0363845888239791
2008 -0,065793354379563
2009 -0,00341671697738612
2010 -0,0247402588051015
2011 -0,00821407873524528
2012 0,0183476506435564
2013 0,0287624056688702
2014 0,00765394135598327
2015 0,00831744715145853
2016 0,0300897867565918
2017 -0,0133658107764894
2018 -0,0312299638266793
