Treated,Synthetic,Sample Mean
k98,8.754,8.736,8.207
k_p98,-4.747,-4.7,-4.707
GVA_Agr,0.099,0.101,0.124
GVA_Ind,0.294,0.341,0.267
GVA_Trade,0.314,0.224,0.22
GVA_Constr,0.088,0.084,0.068
GVA_FBS,0.107,0.14,0.154
h98_Trade,0.58,0.554,1.047
dwellings2000,12.382,12.373,11.824
urban,0.571,0.445,0.43
modern,0.062,0.06,0.088
av_age_ln,3.454,3.642,3.568
special.lnGDPpc_change.1998,-0.149,-0.137,0.023
special.lnGDPpc_change.2003,0.042,0.045,0.058
special.lnGDPpc_change.2006,0.096,0.11,0.064
