129
1997 -0,00404921944651937
1998 0,000788135504501158
1999 0,016048446899626
2000 -0,00602203858413771
2001 -0,00429696175527387
2002 -0,00561530351599736
2003 -0,00277550801652726
2004 -0,00835191966693258
2005 -0,00614835933190015
2006 -0,000333998931918253
2007 0,00477754553766584
2008 0,0277196817532532
2009 -0,0182838332527733
2010 -0,109455788587049
2011 0,0975906017960626
2012 0,00671226490430729
2013 0,032902985863192
2014 0,0578396450748298
2015 -0,0410537153005688
2016 -0,0107295583619301
2017 -0,0560634330296155
2018 -0,0210183099538748
