Treated,Synthetic,Sample Mean
k98,6.672,6.801,8.217
k_p98,-5.961,-5.549,-4.701
GVA_Agr,0.166,0.171,0.124
GVA_Ind,0.215,0.194,0.268
GVA_Trade,0.129,0.165,0.221
GVA_Constr,0.041,0.034,0.068
GVA_FBS,0.243,0.241,0.153
h98_Trade,-0.28,0.062,1.051
dwellings2000,11.817,11.558,11.827
urban,0.369,0.39,0.431
modern,0.043,0.046,0.088
av_age_ln,3.702,3.663,3.567
special.lnGDPpc_change.1998,0.198,0.174,0.021
special.lnGDPpc_change.2003,-0.051,-0.012,0.058
special.lnGDPpc_change.2006,0.029,0.029,0.064
