Treated,Synthetic,Sample Mean
k98,8.205,7.983,8.209
k_p98,-4.425,-4.483,-4.708
GVA_Agr,0.103,0.072,0.124
GVA_Ind,0.285,0.233,0.268
GVA_Trade,0.231,0.24,0.22
GVA_Constr,0.075,0.063,0.068
GVA_FBS,0.193,0.192,0.154
h98_Trade,1.975,1.873,1.039
dwellings2000,11.524,11.51,11.828
urban,0.173,0.362,0.432
modern,0.121,0.13,0.088
av_age_ln,3.371,3.441,3.569
special.lnGDPpc_change.1998,0.028,0.037,0.022
special.lnGDPpc_change.2003,0.037,0.065,0.058
special.lnGDPpc_change.2006,-0.016,0.004,0.065
