Treated,Synthetic,Sample Mean
k98,6.94,6.774,8.216
k_p98,-5.016,-5.557,-4.705
GVA_Agr,0.111,0.155,0.124
GVA_Ind,0.193,0.197,0.268
GVA_Trade,0.161,0.17,0.22
GVA_Constr,0.061,0.044,0.068
GVA_FBS,0.275,0.254,0.153
h98_Trade,0.722,0.221,1.046
dwellings2000,11.439,11.455,11.829
urban,0.34,0.313,0.431
modern,0.062,0.06,0.088
av_age_ln,3.499,3.592,3.568
special.lnGDPpc_change.1998,0.138,0.137,0.022
special.lnGDPpc_change.2003,-0.027,-0.003,0.058
special.lnGDPpc_change.2006,-0.017,-0.008,0.065
