286
1997 0,0402110768887338
1998 -0,0262575569138945
1999 -0,0613297161176906
2000 -0,00203831519530818
2001 -0,0495258194045608
2002 0,0529865353867961
2003 -0,0420946955809323
2004 0,0506845929832832
2005 -0,0477167141318498
2006 -0,097514324582448
2007 0,0845832096130655
2008 -0,000424092245892932
2009 0,00569954110196256
2010 -0,0178468366268665
2011 0,0355145756109977
2012 -0,0582315693240675
2013 0,0403584536423802
2014 -0,0319468878128041
2015 0,0360939331895759
2016 0,0372764105156883
2017 0,0111859704200786
2018 0,0324855829769809
