136
1997 0,0145983665626536
1998 0,000332479342604802
1999 0,0221881097769021
2000 0,0538267208397125
2001 -0,187395218979838
2002 -0,00899193847839149
2003 0,0365859805719454
2004 0,016781374697767
2005 0,11583596029598
2006 -0,0304885010858774
2007 -0,0202341911205517
2008 -0,0345263226267327
2009 0,00477624521762341
2010 -0,0246844298706895
2011 -0,000749529206442869
2012 -0,0307094828307557
2013 0,0107980373621437
2014 -0,126491578975947
2015 0,0997707405130505
2016 0,0603147464412389
2017 0,00714343431944305
2018 -0,0551924625752335
