244
1997 0,029590737301791
1998 -0,000906746097670261
1999 0,00814712874347154
2000 0,000436887401294614
2001 -0,0322470865750488
2002 -0,00781126956918239
2003 0,0188327933558152
2004 -0,00329126837473571
2005 -0,00275202794709571
2006 -0,00559232784145083
2007 -0,00599323584144124
2008 -0,010458307975288
2009 0,0402908173252666
2010 -0,00300572517246368
2011 0,0194611830244081
2012 0,00504086370758542
2013 0,0316045660515721
2014 -0,00569927908990283
2015 -0,00920431730724246
2016 0,000769890578221091
2017 -0,0228338380291671
2018 -0,00839465023136285
