204
1997 0,00515143633040792
1998 0,000504820269539588
1999 -0,00250097317555839
2000 -0,0138720259819401
2001 -0,0201575042472271
2002 -0,00886799631249053
2003 -0,000262722919816046
2004 0,00446247788800267
2005 0,00786548564196573
2006 -0,00413755459090688
2007 -0,0243788586653028
2008 0,00312272801101621
2009 0,00441736669853705
2010 -0,00349223727048626
2011 -0,0280095739960798
2012 0,0221737827034996
2013 -0,0277872580582887
2014 0,0358208041389975
2015 -0,0256751526793227
2016 -0,00647595009764743
2017 -0,00300029117837615
2018 -0,0327451130083782
