235
1997 0,0330576147771276
1998 0,0055430787307294
1999 0,0323581178634501
2000 0,0224413553373219
2001 -0,0125322275655004
2002 0,0738335884285322
2003 -0,00041790058688241
2004 -0,0185375100177031
2005 0,0279860655669061
2006 -0,0112497812533161
2007 0,0674966052814054
2008 0,0345393062025976
2009 -0,00235636381841929
2010 0,0356249873494717
2011 0,0301833774051968
2012 0,0207323468093054
2013 0,0239346419332375
2014 -0,0335007383555263
2015 0,0725923540507781
2016 0,0299897099943902
2017 0,00440404663825079
2018 0,0218870680205379
