159
1997 -0,0221378709284563
1998 -0,00132808191895045
1999 -0,000372192746231067
2000 0,015985103330047
2001 0,0256550956349078
2002 -0,0211710036011852
2003 -0,0119726018547421
2004 -0,0257732529481529
2005 0,00418823084498517
2006 -0,00526595640907648
2007 0,015195296015066
2008 -0,0521274694950604
2009 0,00259577939735209
2010 0,00349817377157681
2011 0,0515082307122008
2012 -0,0191055321169519
2013 0,0051594210591954
2014 0,0278165912803745
2015 -0,0246920675483871
2016 0,00271823445455064
2017 -0,0162849139794512
2018 -0,0351192964350976
