Treated,Synthetic,Sample Mean
k98,7.716,7.705,8.212
k_p98,-5.446,-5.434,-4.703
GVA_Agr,0.226,0.219,0.123
GVA_Ind,0.295,0.297,0.267
GVA_Trade,0.171,0.186,0.22
GVA_Constr,0.05,0.056,0.068
GVA_FBS,0.121,0.115,0.154
h98_Trade,0.58,0.53,1.047
dwellings2000,12.107,12.086,11.825
urban,0.26,0.307,0.432
modern,0.063,0.062,0.088
av_age_ln,3.564,3.59,3.568
special.lnGDPpc_change.1998,-0.157,-0.115,0.023
special.lnGDPpc_change.2003,0.19,0.179,0.057
special.lnGDPpc_change.2006,0.138,0.139,0.064
