168
1997 0,00645548930639564
1998 -0,00513800920353114
1999 -0,0134192683278795
2000 0,0155022583411812
2001 0,0112667142565496
2002 0,00748619273327181
2003 0,000815674436326547
2004 0,00718985549694302
2005 -0,0369583384846948
2006 0,00214149155436125
2007 0,00465059606561975
2008 -0,0280646765825421
2009 -0,0305455255679027
2010 -0,0119609918926087
2011 -0,020878735139539
2012 -0,0288628684500064
2013 -0,0138579232128398
2014 -0,0166151395817249
2015 -0,00412790483632733
2016 -0,00122831928230913
2017 -0,0155973423765903
2018 -0,00913701353210834
