238
1997 -0,00439206319509397
1998 -0,00939028566580614
1999 -0,0153228613593946
2000 -0,00403756777198904
2001 0,00112256756207627
2002 -0,00829216304453888
2003 0,00145453048487763
2004 -0,000747895396415052
2005 -0,0108639307316326
2006 0,00410086472272721
2007 0,00343072396530472
2008 -0,00712899422716384
2009 -0,00657793940680769
2010 -0,00960753148996045
2011 -0,00963916205945293
2012 0,00249773138462329
2013 -0,0173694312242781
2014 -0,011628249778675
2015 0,0130540385949702
2016 0,00479674611416312
2017 -0,0151759897241464
2018 -0,00708122036484358
