Treated,Synthetic,Sample Mean
k98,6.557,6.815,8.218
k_p98,-5.363,-5.382,-4.704
GVA_Agr,0.196,0.192,0.124
GVA_Ind,0.158,0.227,0.268
GVA_Trade,0.139,0.143,0.22
GVA_Constr,0.089,0.065,0.067
GVA_FBS,0.156,0.182,0.154
h98_Trade,-0.26,0.043,1.051
dwellings2000,11.061,11.35,11.831
urban,0.38,0.396,0.431
modern,0.053,0.06,0.088
av_age_ln,3.523,3.562,3.568
special.lnGDPpc_change.1998,0.257,0.229,0.021
special.lnGDPpc_change.2003,0.004,0.023,0.058
special.lnGDPpc_change.2006,-0.007,0.011,0.065
