Treated,Synthetic,Sample Mean
k98,7.165,7.037,8.215
k_p98,-5.168,-5.498,-4.705
GVA_Agr,0.382,0.225,0.123
GVA_Ind,0.095,0.247,0.268
GVA_Trade,0.185,0.153,0.22
GVA_Constr,0.025,0.032,0.068
GVA_FBS,0.17,0.169,0.154
h98_Trade,0.007,0.021,1.049
dwellings2000,11.427,11.599,11.829
urban,0.391,0.398,0.431
modern,0.082,0.082,0.088
av_age_ln,3.455,3.459,3.568
special.lnGDPpc_change.1998,0.095,0.096,0.022
special.lnGDPpc_change.2003,0.078,0.064,0.057
special.lnGDPpc_change.2006,-0.032,-0.017,0.065
