Treated,Synthetic,Sample Mean
k98,8.298,8.277,8.209
k_p98,-4.745,-4.723,-4.707
GVA_Agr,0.105,0.105,0.124
GVA_Ind,0.274,0.274,0.268
GVA_Trade,0.241,0.241,0.22
GVA_Constr,0.06,0.073,0.068
GVA_FBS,0.139,0.139,0.154
h98_Trade,1.109,1.113,1.044
dwellings2000,11.754,11.762,11.827
urban,0.343,0.344,0.431
modern,0.096,0.099,0.088
av_age_ln,3.472,3.473,3.568
special.lnGDPpc_change.1998,0.058,0.058,0.022
special.lnGDPpc_change.2003,0.027,0.027,0.058
special.lnGDPpc_change.2006,0.076,0.076,0.064
