281
1997 -0,00855193317738895
1998 0,00419055005004134
1999 -0,0364508790282194
2000 -0,00673778644034633
2001 -0,0159422022485916
2002 0,0221579652121147
2003 0,011312916502828
2004 0,024507620157596
2005 0,0112102501225997
2006 0,0251815456680204
2007 0,0456678544585132
2008 0,0163384098680432
2009 0,0093884243391177
2010 0,0204083492921857
2011 -0,0639450238536032
2012 0,0826213827863902
2013 -0,017289976152425
2014 0,035060654282726
2015 0,0294888121381537
2016 -0,0141244381773762
2017 0,0359589653076267
2018 0,00873645487458938
