291
1997 0,00634507542727115
1998 0,00424602167465897
1999 0,064969555204266
2000 -0,000171748152712304
2001 -0,02187097986618
2002 -0,0242922362249292
2003 -0,00157277065315604
2004 -0,106053377058458
2005 0,0403374801184587
2006 -0,000377401589573223
2007 0,0865880540683223
2008 0,0607318515804209
2009 -0,0886304512650112
2010 0,0634600409624322
2011 0,0885682461264853
2012 -0,083438421229748
2013 0,066098007474084
2014 -0,0070380228524151
2015 -0,0406706487993273
2016 -0,00442833215606754
2017 0,0251590510856537
2018 0,00747475814072451
