Treated,Synthetic,Sample Mean
k98,7.032,8.05,8.215
k_p98,-6.022,-4.907,-4.7
GVA_Agr,0.462,0.206,0.122
GVA_Ind,0.168,0.41,0.268
GVA_Trade,0.13,0.155,0.221
GVA_Constr,0.035,0.052,0.068
GVA_FBS,0.071,0.083,0.154
h98_Trade,0.318,0.409,1.048
dwellings2000,11.962,11.934,11.826
urban,0.286,0.333,0.432
modern,0.074,0.075,0.088
av_age_ln,3.543,3.544,3.568
special.lnGDPpc_change.1998,-0.117,-0.121,0.023
special.lnGDPpc_change.2003,0.061,0.063,0.057
special.lnGDPpc_change.2006,0.107,0.108,0.064
