289
1997 -0,0290372929895907
1998 -0,00457330635110789
1999 0,038831634989156
2000 -0,0647330662402623
2001 0,0504603731845977
2002 0,0519026487473733
2003 -0,00106436307081945
2004 0,0198584265103261
2005 -0,00550599891221493
2006 0,0491153315739268
2007 0,0111276478497312
2008 0,0621082767083137
2009 -0,00319502959018362
2010 0,0642077077193755
2011 -0,109707481413053
2012 0,0414546074248821
2013 -0,0228294763912665
2014 -0,124213002636671
2015 0,132456428217882
2016 0,033035877370972
2017 0,0303152098904403
2018 -0,00652000340090393
