Treated,Synthetic,Sample Mean
k98,8.799,8.768,8.206
k_p98,-4.528,-4.505,-4.708
GVA_Agr,0.053,0.057,0.124
GVA_Ind,0.317,0.317,0.267
GVA_Trade,0.213,0.232,0.22
GVA_Constr,0.085,0.074,0.068
GVA_FBS,0.147,0.138,0.154
h98_Trade,1.489,1.462,1.042
dwellings2000,12.081,12.108,11.826
urban,0.659,0.65,0.43
modern,0.069,0.063,0.088
av_age_ln,3.968,3.86,3.566
special.lnGDPpc_change.1998,0.045,0.043,0.022
special.lnGDPpc_change.2003,0.035,0.04,0.058
special.lnGDPpc_change.2006,0.05,0.055,0.064
