Treated,Synthetic,Sample Mean
k98,8.79,8.937,8.206
k_p98,-4.717,-4.495,-4.707
GVA_Agr,0.041,0.04,0.124
GVA_Ind,0.273,0.268,0.268
GVA_Trade,0.263,0.251,0.22
GVA_Constr,0.068,0.077,0.068
GVA_FBS,0.153,0.191,0.154
h98_Trade,1.489,1.49,1.042
dwellings2000,12.334,12.317,11.824
urban,0.765,0.748,0.429
modern,0.055,0.052,0.088
av_age_ln,4.028,3.826,3.566
special.lnGDPpc_change.1998,0.046,0.043,0.022
special.lnGDPpc_change.2003,0.051,0.04,0.058
special.lnGDPpc_change.2006,0.081,0.079,0.064
