254
1997 0,0663292518433033
1998 0,000336978355739176
1999 -0,00830844064790187
2000 0,00164846947080473
2001 -0,0208791198597102
2002 -0,0131879923094053
2003 -0,000568332251099909
2004 0,0137538976529007
2005 0,00570578431293391
2006 0,000259634017932969
2007 -0,00572582549942133
2008 -0,0390132898199876
2009 -0,0694813739361581
2010 0,0181408011376266
2011 0,0166433537701842
2012 0,0212213578277683
2013 0,00419671774060702
2014 0,00390281224311032
2015 -0,00663986941012649
2016 0,0116518900790168
2017 0,00748184903205831
2018 -0,0601133351954103
