Treated,Synthetic,Sample Mean
k98,8.61,8.612,8.207
k_p98,-4.73,-4.555,-4.707
GVA_Agr,0.075,0.074,0.124
GVA_Ind,0.225,0.226,0.268
GVA_Trade,0.278,0.278,0.22
GVA_Constr,0.086,0.085,0.068
GVA_FBS,0.14,0.145,0.154
h98_Trade,1.274,1.27,1.043
dwellings2000,12.07,12.004,11.826
urban,0.684,0.68,0.43
modern,0.108,0.098,0.088
av_age_ln,3.681,3.676,3.567
special.lnGDPpc_change.1998,0.036,0.036,0.022
special.lnGDPpc_change.2003,0.062,0.045,0.057
special.lnGDPpc_change.2006,0.044,0.05,0.064
