Treated,Synthetic,Sample Mean
k98,8.332,8.325,8.209
k_p98,-4.869,-4.857,-4.706
GVA_Agr,0.091,0.091,0.124
GVA_Ind,0.226,0.227,0.268
GVA_Trade,0.251,0.263,0.22
GVA_Constr,0.096,0.088,0.067
GVA_FBS,0.141,0.141,0.154
h98_Trade,1.274,1.271,1.043
dwellings2000,11.867,11.872,11.827
urban,0.622,0.62,0.43
modern,0.087,0.088,0.088
av_age_ln,3.725,3.719,3.567
special.lnGDPpc_change.1998,0.033,0.033,0.022
special.lnGDPpc_change.2003,0.043,0.042,0.058
special.lnGDPpc_change.2006,0.054,0.056,0.064
