Treated,Synthetic,Sample Mean
k98,9.008,9.006,8.205
k_p98,-4.515,-4.128,-4.708
GVA_Agr,0.062,0.067,0.124
GVA_Ind,0.36,0.36,0.267
GVA_Trade,0.158,0.179,0.22
GVA_Constr,0.075,0.055,0.068
GVA_FBS,0.145,0.146,0.154
h98_Trade,1.363,1.353,1.043
dwellings2000,12.506,12.138,11.823
urban,0.335,0.42,0.431
modern,0.054,0.056,0.088
av_age_ln,3.602,3.6,3.568
special.lnGDPpc_change.1998,0.032,0.044,0.022
special.lnGDPpc_change.2003,0.057,0.073,0.058
special.lnGDPpc_change.2006,0.007,0.018,0.065
