Treated,Synthetic,Sample Mean
k98,8.493,8.347,8.208
k_p98,-4.631,-4.556,-4.707
GVA_Agr,0.068,0.066,0.124
GVA_Ind,0.26,0.264,0.268
GVA_Trade,0.275,0.271,0.22
GVA_Constr,0.102,0.083,0.067
GVA_FBS,0.124,0.141,0.154
h98_Trade,1.237,1.233,1.043
dwellings2000,11.391,11.495,11.829
urban,0.665,0.646,0.43
modern,0.11,0.109,0.088
av_age_ln,3.67,3.665,3.567
special.lnGDPpc_change.1998,0.027,0.031,0.022
special.lnGDPpc_change.2003,0.009,0.02,0.058
special.lnGDPpc_change.2006,0.026,0.061,0.064
