Treated,Synthetic,Sample Mean
k98,8.754,8.735,8.207
k_p98,-4.747,-4.689,-4.707
GVA_Agr,0.099,0.1,0.124
GVA_Ind,0.294,0.335,0.267
GVA_Trade,0.314,0.228,0.22
GVA_Constr,0.088,0.084,0.068
GVA_FBS,0.107,0.141,0.154
h98_Trade,0.58,0.592,1.047
dwellings2000,12.382,12.363,11.824
urban,0.571,0.46,0.43
modern,0.062,0.059,0.088
av_age_ln,3.454,3.647,3.568
special.lnGDPpc_change.1998,-0.149,-0.133,0.023
special.lnGDPpc_change.2003,0.042,0.043,0.058
special.lnGDPpc_change.2006,0.096,0.108,0.064
