300
1997 -0,13124067372057
1998 0,00162810362878628
1999 -0,0361009208047427
2000 -0,0404634045168461
2001 -0,0114370106436998
2002 0,102926795585999
2003 0,00131480164361372
2004 0,040923307426851
2005 -0,0372701474206761
2006 0,000425574378125015
2007 -0,0478252723742562
2008 0,0920889180022824
2009 -0,0279864460594415
2010 0,111760348966959
2011 0,130828447477311
2012 -0,0569652080936148
2013 0,0570396508937222
2014 -0,0519054987052053
2015 0,00377322214331476
2016 0,0175156393758797
2017 -0,0132696458012629
2018 0,0290370321588233
