258
1997 0,0108916860640416
1998 -0,00410001875662945
1999 -0,0189738781186338
2000 -0,0139956276260873
2001 0,0197834367598422
2002 -0,0500866817951594
2003 -0,000955511207624798
2004 -0,0363416495754049
2005 0,00451273463231301
2006 0,00103515536579087
2007 0,0204195624958706
2008 -0,00230124151293599
2009 0,0342288373599531
2010 0,0375533375542666
2011 0,0387265587911895
2012 0,00763769437983013
2013 0,017053510648975
2014 0,0168321179992527
2015 0,00369971397661978
2016 -0,00445138245340496
2017 -0,00265415124865123
2018 0,011149920114779
