Treated,Synthetic,Sample Mean
k98,7.877,7.845,8.211
k_p98,-4.992,-5.106,-4.706
GVA_Agr,0.149,0.205,0.124
GVA_Ind,0.441,0.237,0.267
GVA_Trade,0.115,0.152,0.221
GVA_Constr,0.049,0.059,0.068
GVA_FBS,0.118,0.152,0.154
h98_Trade,-0.074,-0.03,1.05
dwellings2000,12.014,12.011,11.826
urban,0.485,0.445,0.431
modern,0.074,0.068,0.088
av_age_ln,3.435,3.504,3.569
special.lnGDPpc_change.1998,0.18,0.179,0.021
special.lnGDPpc_change.2003,0.096,0.08,0.057
special.lnGDPpc_change.2006,-0.02,0.002,0.065
