Treated,Synthetic,Sample Mean
k98,7.777,7.453,8.212
k_p98,-5.115,-5.366,-4.705
GVA_Agr,0.202,0.267,0.124
GVA_Ind,0.362,0.255,0.267
GVA_Trade,0.166,0.184,0.22
GVA_Constr,0.035,0.042,0.068
GVA_FBS,0.103,0.123,0.154
h98_Trade,0.595,0.379,1.046
dwellings2000,11.832,11.787,11.827
urban,0.323,0.319,0.431
modern,0.044,0.053,0.088
av_age_ln,3.626,3.589,3.568
special.lnGDPpc_change.1998,-0.06,-0.067,0.023
special.lnGDPpc_change.2003,0.158,0.118,0.057
special.lnGDPpc_change.2006,0.197,0.185,0.064
