Treated,Synthetic,Sample Mean
k98,6.488,6.789,8.218
k_p98,-5.554,-5.567,-4.703
GVA_Agr,0.455,0.373,0.122
GVA_Ind,0.097,0.144,0.268
GVA_Trade,0.11,0.189,0.221
GVA_Constr,0.034,0.021,0.068
GVA_FBS,0.16,0.122,0.154
h98_Trade,-0.074,-0.069,1.05
dwellings2000,11.141,11.372,11.83
urban,0.402,0.355,0.431
modern,0.064,0.071,0.088
av_age_ln,3.475,3.472,3.568
special.lnGDPpc_change.1998,0.352,0.295,0.02
special.lnGDPpc_change.2003,0.057,0.012,0.058
special.lnGDPpc_change.2006,0.013,-0.027,0.065
