Treated,Synthetic,Sample Mean
k98,7.651,8.226,8.212
k_p98,-5.52,-5.044,-4.703
GVA_Agr,0.255,0.192,0.123
GVA_Ind,0.259,0.299,0.268
GVA_Trade,0.204,0.203,0.22
GVA_Constr,0.048,0.054,0.068
GVA_FBS,0.12,0.137,0.154
h98_Trade,0.318,0.477,1.048
dwellings2000,12.166,12.152,11.825
urban,0.341,0.343,0.431
modern,0.093,0.083,0.088
av_age_ln,3.475,3.537,3.568
special.lnGDPpc_change.1998,-0.094,-0.092,0.023
special.lnGDPpc_change.2003,0.029,0.03,0.058
special.lnGDPpc_change.2006,0.117,0.111,0.064
