223
1997 0,00377097390171886
1998 0,00417462463439131
1999 -0,0196984229519923
2000 0,00538098495506309
2001 -0,0241458484089101
2002 0,000573364482310994
2003 0,00821076009161528
2004 -0,00285979403570816
2005 -0,0068837813550452
2006 0,000513455550309252
2007 0,0139130207443381
2008 -0,0204859262397099
2009 0,0130157586594041
2010 0,0101523983699132
2011 -0,00513797435503741
2012 0,00857367499797461
2013 0,0131358440547607
2014 -0,00104510709017584
2015 -0,0173275184045758
2016 0,00512408694421217
2017 0,00129829094532117
2018 -0,000695176015145016
