276
1997 0,019590574868072
1998 -0,0131569799805681
1999 -0,00470097788189967
2000 -0,10525460064201
2001 0,0171686002851951
2002 -0,0302416757271495
2003 -0,00700856496230852
2004 0,035308943348749
2005 0,00819951380817673
2006 -0,00132952716032619
2007 0,0114813784874025
2008 0,0555817168626783
2009 -0,0656525993738805
2010 0,0783791916043076
2011 0,0299933815465521
2012 -0,0273588352605038
2013 -0,00303469466431513
2014 -0,0074079360947901
2015 -0,0448033398926755
2016 0,00574901953013504
2017 0,0108745518812387
2018 -0,00856645064689173
