Treated,Synthetic,Sample Mean
k98,8.205,7.565,8.209
k_p98,-4.425,-4.732,-4.708
GVA_Agr,0.103,0.076,0.124
GVA_Ind,0.285,0.235,0.268
GVA_Trade,0.231,0.239,0.22
GVA_Constr,0.075,0.062,0.068
GVA_FBS,0.193,0.19,0.154
h98_Trade,1.975,1.851,1.039
dwellings2000,11.524,11.286,11.828
urban,0.173,0.419,0.432
modern,0.121,0.125,0.088
av_age_ln,3.371,3.428,3.569
special.lnGDPpc_change.1998,0.028,0.039,0.022
special.lnGDPpc_change.2003,0.037,0.058,0.058
special.lnGDPpc_change.2006,-0.016,0.004,0.065
