284
1997 -0,0944262059930774
1998 0,00765038924768816
1999 -0,0112813572029809
2000 0,0450078499541271
2001 0,00616253506360231
2002 0,0203739472650067
2003 0,0394497085076816
2004 0,0289657943265162
2005 -0,0273166037829489
2006 0,0118662865291905
2007 0,149778133037981
2008 -0,0612560019152407
2009 -0,0259323572566188
2010 0,0195207895262377
2011 -0,00429497823593059
2012 0,0182607631799358
2013 -0,0450917893432943
2014 0,0211541882604414
2015 -0,00479009579030779
2016 0,0169668511229877
2017 0,0155153727433064
2018 -0,0031992682420996
