246
1997 0,00908349186140656
1998 0,00324094353788412
1999 0,0397625933366046
2000 -0,00586420810567064
2001 -0,0162544608655635
2002 0,0112652794231377
2003 -0,00542671746449821
2004 0,0298088535907869
2005 0,0115765703884751
2006 -0,00227391466430085
2007 -0,0195384414870338
2008 -0,0494791360826601
2009 0,0447992683959856
2010 0,00682011211574997
2011 0,0270600313543286
2012 0,0299531205024561
2013 -0,0428347507312915
2014 -0,0350231898751723
2015 0,0324965376294917
2016 0,024749499263095
2017 -0,00206632302923945
2018 0,0302599222552778
