Treated,Synthetic,Sample Mean
k98,7.677,7.693,8.212
k_p98,-5.289,-5.308,-4.704
GVA_Agr,0.2,0.197,0.124
GVA_Ind,0.257,0.288,0.268
GVA_Trade,0.215,0.194,0.22
GVA_Constr,0.105,0.07,0.067
GVA_FBS,0.101,0.116,0.154
h98_Trade,0.454,0.479,1.047
dwellings2000,12.005,11.962,11.826
urban,0.274,0.326,0.432
modern,0.078,0.077,0.088
av_age_ln,3.52,3.564,3.568
special.lnGDPpc_change.1998,-0.091,-0.09,0.023
special.lnGDPpc_change.2003,0.215,0.183,0.057
special.lnGDPpc_change.2006,0.161,0.144,0.064
