Treated,Synthetic,Sample Mean
k98,6.94,6.843,8.216
k_p98,-5.016,-5.53,-4.705
GVA_Agr,0.111,0.178,0.124
GVA_Ind,0.193,0.151,0.268
GVA_Trade,0.161,0.163,0.22
GVA_Constr,0.061,0.046,0.068
GVA_FBS,0.275,0.272,0.153
h98_Trade,0.722,0.333,1.046
dwellings2000,11.439,11.489,11.829
urban,0.34,0.314,0.431
modern,0.062,0.061,0.088
av_age_ln,3.499,3.563,3.568
special.lnGDPpc_change.1998,0.138,0.138,0.022
special.lnGDPpc_change.2003,-0.027,0.013,0.058
special.lnGDPpc_change.2006,-0.017,-0.004,0.065
