266
1997 0,00363222561888373
1998 0,000699040477940713
1999 0,0192196221357887
2000 -0,00252418638209498
2001 0,00487541608777469
2002 -0,0143478351720133
2003 0,000393388337881224
2004 -0,00301151766288243
2005 0,00744820837259159
2006 0,00986668785350896
2007 0,000318741942800752
2008 -0,0209162429080594
2009 0,00380425527866704
2010 -0,00767622391865124
2011 -0,00628655184271778
2012 -0,00828858484305216
2013 -0,0186991305593443
2014 -0,000490900056638655
2015 0,0105255394673214
2016 -0,00860356931441589
2017 -0,0056429650873711
2018 0,0155002810969118
