Treated,Synthetic,Sample Mean
k98,7.199,7.297,8.215
k_p98,-4.863,-4.934,-4.706
GVA_Agr,0.07,0.107,0.124
GVA_Ind,0.372,0.368,0.267
GVA_Trade,0.158,0.151,0.22
GVA_Constr,0.056,0.044,0.068
GVA_FBS,0.165,0.168,0.154
h98_Trade,0.722,0.733,1.046
dwellings2000,11.343,11.298,11.829
urban,0.298,0.353,0.432
modern,0.052,0.055,0.088
av_age_ln,3.592,3.594,3.568
special.lnGDPpc_change.1998,0.097,0.1,0.022
special.lnGDPpc_change.2003,0.125,0.051,0.057
special.lnGDPpc_change.2006,-0.015,0.01,0.065
