133
1997 -0,00998122417187675
1998 -0,000835917756173671
1999 -0,0117930759156266
2000 -0,0448437888096663
2001 -0,0775589065224427
2002 0,000701837302191548
2003 0,0138770555560629
2004 -0,027519361715677
2005 -0,0375563830592756
2006 -0,0144358827434648
2007 -0,0376263630281353
2008 0,0606367253423954
2009 -0,0181565830120222
2010 0,140506516635641
2011 -0,0395615351122088
2012 0,00824167425568517
2013 0,0346610373291506
2014 0,0167414750268063
2015 -0,0352739624944366
2016 -0,0111470226006466
2017 -0,0223605698994504
2018 -0,0459807827610625
