182
1997 0,0351786043522474
1998 0,0110676095989524
1999 0,0139882328421843
2000 0,0278309759189376
2001 -0,00758093339673424
2002 0,00133483137381041
2003 0,0414481010080304
2004 -0,0177093880408739
2005 0,0283764271762596
2006 0,0398321720854672
2007 -0,0419545487884904
2008 0,00226140854221708
2009 -0,0176777311958268
2010 -0,0470139854482233
2011 -0,00411679993875856
2012 -0,0292306696478211
2013 -0,0643632483084022
2014 0,0179177360571636
2015 0,00823556756158787
2016 0,0162225418281113
2017 0,0121258263492108
2018 0,0338553094785173
