250
1997 -0,0010240508580287
1998 0,0108682519602161
1999 0,00741660701463548
2000 -0,0291147922500588
2001 -0,00905241702724198
2002 0,0334334349463376
2003 0,0273688345491285
2004 -0,00103598583294091
2005 -0,0396338869227185
2006 0,00655719512903324
2007 0,0322257571717596
2008 -0,0362121023561679
2009 0,0281393486060911
2010 -0,0117939358716043
2011 -0,015026340782234
2012 -0,0100893347524429
2013 -0,004815460055161
2014 0,0369079295088268
2015 -0,0249423068006166
2016 -0,00751581089462636
2017 -0,0204370055387912
2018 -0,0240940397836405
