126
1997 -0,0222279074184882
1998 0,00536910020233086
1999 -0,0464382888432784
2000 0,0423423667010336
2001 -0,0434788694049812
2002 -0,0327313253755607
2003 0,0334374701017855
2004 0,0263659307307614
2005 -0,0306372326143473
2006 0,000667333787182676
2007 0,0824657665808761
2008 -0,0633021335655328
2009 -0,0344383025094225
2010 -0,0233654975811565
2011 0,0237595513449511
2012 -0,0277326337609363
2013 0,0286993205516124
2014 -0,00484407650436625
2015 -0,0230385815584822
2016 0,0313124692049331
2017 -0,0683677290501158
2018 -0,0389548616799183
