Treated,Synthetic,Sample Mean
k98,7.104,7.101,8.215
k_p98,-5.566,-5.204,-4.703
GVA_Agr,0.159,0.238,0.124
GVA_Ind,0.245,0.206,0.268
GVA_Trade,0.175,0.179,0.22
GVA_Constr,0.044,0.043,0.068
GVA_FBS,0.202,0.156,0.153
h98_Trade,-0.26,0.189,1.051
dwellings2000,11.696,11.557,11.827
urban,0.29,0.34,0.432
modern,0.068,0.071,0.088
av_age_ln,3.49,3.513,3.568
special.lnGDPpc_change.1998,0.243,0.186,0.021
special.lnGDPpc_change.2003,0.081,0.038,0.057
special.lnGDPpc_change.2006,0.197,0.092,0.064
