Treated,Synthetic,Sample Mean
k98,7.593,7.938,8.213
k_p98,-4.182,-4.299,-4.71
GVA_Agr,0.128,0.129,0.124
GVA_Ind,0.448,0.401,0.267
GVA_Trade,0.142,0.144,0.22
GVA_Constr,0.037,0.048,0.068
GVA_FBS,0.124,0.136,0.154
h98_Trade,1.975,1.442,1.039
dwellings2000,10.597,11.165,11.833
urban,0.1,0.261,0.433
modern,0.09,0.076,0.088
av_age_ln,3.512,3.592,3.568
special.lnGDPpc_change.1998,0.008,0.022,0.022
special.lnGDPpc_change.2003,0.028,0.066,0.058
special.lnGDPpc_change.2006,0.107,0.08,0.064
