198
1997 -0,0150119045228564
1998 0,0266090346323626
1999 0,0177759547153461
2000 -0,0239423923902155
2001 0,0463644151876546
2002 0,022760904189701
2003 0,000423096291000027
2004 -0,0423911586963121
2005 -0,0177673666672104
2006 7,36546400130489e-05
2007 -0,135137204212424
2008 0,0123433208863213
2009 -0,0285794999043491
2010 0,0226050924712225
2011 -0,00758767749282555
2012 -0,0648623540588745
2013 0,0398388457008492
2014 0,0231401572556054
2015 0,00595644730609143
2016 -0,0319334900736931
2017 0,0253494466742444
2018 0,0171475774552262
