Treated,Synthetic,Sample Mean
k98,8.947,8.675,8.206
k_p98,-4.731,-4.767,-4.707
GVA_Agr,0.081,0.146,0.124
GVA_Ind,0.408,0.387,0.267
GVA_Trade,0.203,0.205,0.22
GVA_Constr,0.083,0.065,0.068
GVA_FBS,0.132,0.102,0.154
h98_Trade,0.227,0.377,1.048
dwellings2000,12.578,12.385,11.823
urban,0.348,0.453,0.431
modern,0.071,0.076,0.088
av_age_ln,3.552,3.46,3.568
special.lnGDPpc_change.1998,-0.144,-0.111,0.023
special.lnGDPpc_change.2003,0.045,0.074,0.058
special.lnGDPpc_change.2006,0.116,0.121,0.064
