Treated,Synthetic,Sample Mean
k98,7.08,7.119,8.215
k_p98,-5.347,-5.332,-4.704
GVA_Agr,0.195,0.227,0.124
GVA_Ind,0.263,0.261,0.268
GVA_Trade,0.181,0.18,0.22
GVA_Constr,0.069,0.058,0.068
GVA_FBS,0.123,0.124,0.154
h98_Trade,0.58,0.407,1.047
dwellings2000,11.391,11.43,11.829
urban,0.314,0.306,0.431
modern,0.056,0.056,0.088
av_age_ln,3.605,3.578,3.568
special.lnGDPpc_change.1998,-0.021,-0.022,0.022
special.lnGDPpc_change.2003,0.144,0.143,0.057
special.lnGDPpc_change.2006,0.13,0.13,0.064
