264
1997 0,00244580563740059
1998 -0,00383896928053302
1999 0,0130662530526771
2000 -0,00406942933012331
2001 0,0230775910756112
2002 -0,000658783271943061
2003 -0,00115891150290864
2004 -0,0184127377372639
2005 0,0187927119505872
2006 -0,0121259458814402
2007 -0,00786890427701635
2008 0,0201635129698105
2009 0,03462289745421
2010 0,015280630130234
2011 -0,000625466845976225
2012 0,021080850240856
2013 0,0114062759882841
2014 -0,0215739569945437
2015 0,0372824013926235
2016 -0,00959219003402235
2017 -0,00879696166984686
2018 0,0236908389335501
