268
1997 0,000700211185725719
1998 -0,00441752478727284
1999 0,0305534909838206
2000 0,000193705867585709
2001 0,0164642910709687
2002 0,00350106369251703
2003 -0,00610359075985453
2004 -0,0184654102264037
2005 -0,00267692165298233
2006 -0,00739664616121146
2007 0,0339734919434694
2008 -0,0410820668892482
2009 0,053262385448279
2010 0,0430097826208438
2011 0,0158864629248766
2012 -0,0251749099361827
2013 0,0323308640182172
2014 0,000130042436805325
2015 -0,0100239348212106
2016 -0,00811047917776626
2017 0,0108608215621336
2018 0,00253975234306889
