218
1997 0,0109500058654031
1998 0,00536581997891741
1999 0,00233921702109641
2000 -0,036088276348035
2001 0,0178217338813958
2002 -0,0496109660158513
2003 0,0428381678854134
2004 -0,0692570645910952
2005 -0,00929611113494333
2006 -0,0203643222228141
2007 0,0332002195747186
2008 0,0598853115711182
2009 0,107870509538154
2010 -0,0343331631966653
2011 0,00288361083542468
2012 -0,0137803989285315
2013 -0,0629378940771784
2014 -0,0432882082686308
2015 -0,0168081957040889
2016 0,00484330016410564
2017 0,0107629143009818
2018 -0,0357404298040745
