Treated,Synthetic,Sample Mean
k98,5.941,6.123,8.221
k_p98,-6.246,-6.038,-4.699
GVA_Agr,0.207,0.181,0.124
GVA_Ind,0.107,0.128,0.268
GVA_Trade,0.118,0.179,0.221
GVA_Constr,0.016,0.023,0.068
GVA_FBS,0.35,0.302,0.153
h98_Trade,-0.273,-0.251,1.051
dwellings2000,11.403,11.337,11.829
urban,0.238,0.333,0.432
modern,0.035,0.044,0.088
av_age_ln,3.656,3.635,3.567
special.lnGDPpc_change.1998,0.183,0.172,0.021
special.lnGDPpc_change.2003,0.009,0.007,0.058
special.lnGDPpc_change.2006,-0.006,-0.009,0.065
